loss_G,loss_D,L1_hole,L1_valid,D_real_mean,D_fake_mean,grad_G,grad_D
0.9959056377410889,1.5620839595794678,0.09484659135341644,0.4268260896205902,0.6201813817024231,0.6267449259757996,1.047847263869785,7.979263703028361
0.9190838932991028,1.7795465588569641,0.0918201208114624,0.368163138628006,0.5862777829170227,0.5947176516056061,0.900398320385388,10.437620202700296
0.8309255441029867,1.6567806800206502,0.08447317779064178,0.32408644755681354,0.5861583550771078,0.592589795589447,0.8528656490620167,9.990606917275322
0.8001405447721481,1.5473765432834625,0.0829095859080553,0.3026830069720745,0.5905026346445084,0.5962419658899307,0.7655762156604656,9.034291406472523
0.7630905508995056,1.46378653049469,0.07980498820543289,0.2842606008052826,0.5973129272460938,0.6027734994888305,0.6908869996046028,8.475333245595296
0.7339426477750143,1.3947828809420268,0.07663172980149587,0.274152251581351,0.5988114972909292,0.6031290888786316,0.6271814827858988,8.04658818244934
0.7316620860780988,1.3623330082212175,0.0781890366758619,0.2625278468642916,0.6007247141429356,0.6029856290136065,0.6132839842458718,8.142124936694191
0.7122537344694138,1.3575632721185684,0.07625265512615442,0.25473778136074543,0.5998050346970558,0.601435549557209,0.5690730487500939,8.379028767347336
0.6964070796966553,1.3143161800172594,0.07426908281114367,0.2507925679286321,0.5996297001838684,0.6004071831703186,0.5212398065456125,8.096666088810673
0.6833924472332,1.266932225227356,0.07296641767024994,0.24559392631053925,0.6019378900527954,0.6022165954113007,0.49040773149712813,7.732770029703777
0.6777594143694098,1.2283049063249067,0.07279703156514601,0.24097720872272144,0.6027130592953075,0.6025098670612682,0.46722468906142695,7.411077878691933
0.6655834217866262,1.191822240749995,0.07167277205735445,0.23554677516222,0.6039316207170486,0.6032115916411082,0.43899380086296586,7.116019831763373
0.6539987692466149,1.158976701589731,0.0703553815300648,0.2318664674575512,0.6040217509636512,0.6031606655854446,0.4180400967657662,6.811021034534161
0.6468420071261269,1.1288652292319707,0.06996024346777371,0.22708053567579814,0.6047047036034721,0.6036565133503505,0.4017985916188063,6.568377900691259
0.642156712214152,1.104184909661611,0.06948553323745728,0.2252435028553009,0.605076003074646,0.6035655736923218,0.3908197201899298,6.39326766067081
