loss_G,loss_D,L1_hole,L1_valid,D_real_mean,D_fake_mean,grad_G,grad_D
0.8374783992767334,1.8086776733398438,0.0684366449713707,0.426858514547348,0.473572313785553,0.47176164388656616,0.8370813564175651,12.192471424738565
0.7833967208862305,2.0148582458496094,0.07105933874845505,0.3570406883955002,0.5293346047401428,0.5295578837394714,0.7386798871947187,14.568930665651958
0.7365237474441528,1.9185768365859985,0.0706425408522288,0.31266850233078003,0.5632737477620443,0.5619338154792786,0.6468221543149816,13.800563626819189
0.7140291482210159,1.7874408066272736,0.07103920355439186,0.28779393061995506,0.5772863775491714,0.5761009454727173,0.5905987060229694,12.538129190603893
0.6913118243217469,1.7203975200653077,0.07004793286323548,0.27102423310279844,0.5820664167404175,0.5814679265022278,0.5509833923452312,12.10413727760315
0.6777698596318563,1.5961301922798157,0.0701484555999438,0.25687913099924725,0.583985835313797,0.5837096273899078,0.4892909139180408,10.935845017433167
0.6645175729479108,1.533844998904637,0.06959195328610283,0.24696586387498037,0.5879038402012416,0.5882249559674945,0.44554507849281844,10.401534171331496
0.6476656645536423,1.4618127793073654,0.06747051747515798,0.24284257367253304,0.589707225561142,0.5893550887703896,0.41040647738624275,9.685483326514563
0.6370304425557455,1.4048161506652832,0.0667958292696211,0.23625548183918,0.5903196798430549,0.589721699555715,0.41278755034334835,9.118390176031324
0.6292949974536896,1.355571448802948,0.06631420813500881,0.23140976428985596,0.5922058582305908,0.5917784869670868,0.42309142531206206,8.618968756993612
0.6204234090718356,1.3098390969363125,0.06560834903608669,0.2267733324657787,0.5936801379377191,0.5929466215046969,0.40751963023305965,8.225047321030587
0.6117428590854009,1.2770690619945526,0.06493404693901539,0.22213859235246977,0.5956436395645142,0.5946651697158813,0.3915393355141748,8.009497748480902
0.6057220697402954,1.2498918221547053,0.06483207356471282,0.21672964210693652,0.5948739051818848,0.5935288025782659,0.3840554715074503,7.884930567863659
0.5986190182822091,1.2280134558677673,0.06402847649795669,0.2144481720668929,0.5970190295151302,0.5956045133726937,0.3712517811931023,7.760661726906186
0.5892862419287364,1.1999421954154967,0.06288982629776001,0.21194729705651602,0.5974700649579366,0.5959472378094991,0.35745400152287427,7.498487411604986
0.5840619336813688,1.1748498529195786,0.0623900149948895,0.20972185395658016,0.5983774550259113,0.5968358255922794,0.3463466017918628,7.285686356325944
0.5848860933500177,1.1495201307184555,0.06275818365461686,0.20833699843462775,0.5991638688480153,0.597457114387961,0.3531906379716789,7.0972864183725095
0.5799690584341685,1.1260056495666504,0.062257885519001216,0.2064217511150572,0.5991805791854858,0.5974254641267989,0.3403366729253705,6.91021391639003
0.5771674419704237,1.1042685822436684,0.062130922157513466,0.20438191451524435,0.6002779540262724,0.598600055042066,0.33899219411210546,6.726030291172496
0.5755982369184494,1.0828593015670775,0.06230410151183605,0.20177363380789756,0.6015992343425751,0.5996634572744369,0.33027755611221343,6.55466593503952
0.5731320437930879,1.0644682078134446,0.06218217597121284,0.2000389936424437,0.6014878636314756,0.5993613515581403,0.3309798918193514,6.421069815045311
0.5707013227722861,1.0465540831739253,0.06194902075962587,0.1990072029558095,0.6021334393457933,0.5998202128843828,0.3213656805007158,6.286038221734942
0.5681575070256772,1.0319811261218528,0.06176560015782066,0.19756391190964243,0.6022021770477295,0.5998400397922682,0.3221067628465539,6.187999048094818
0.5665861417849859,1.0188214977582295,0.06176771782338619,0.19597984167436758,0.6035215109586716,0.6009548182288805,0.3207642896140607,6.118254918191167
0.5632989931106568,1.0054140043258668,0.06118043839931488,0.1962163692712784,0.6038207983970643,0.6010200381278992,0.3168220626957537,6.021558877627054
0.5619980234366196,0.9900625348091125,0.06117183414216225,0.1949670251745444,0.6041373472947341,0.6011041540365952,0.30983848995810553,5.89601959173496
0.5588880402070505,0.9771223156540482,0.06074490729305479,0.19441860251956516,0.6042300153661657,0.6011419207961471,0.30250725489827546,5.800043641785044
0.5562562591263226,0.9645613133907318,0.0604273857814925,0.1936919508235795,0.6051971188613346,0.601879603096417,0.3002441698660738,5.724668312640417
0.5536433016431743,0.952924224837073,0.06023750120195849,0.1922183011112542,0.6054850919493313,0.6021400854505342,0.30071444799228947,5.640456746364462
0.5520462999741237,0.9410650193691253,0.060194717223445576,0.190878002345562,0.6057314316431681,0.6021019836266835,0.3003676685135042,5.557345555888282
0.5539416622730994,0.9314266654752916,0.06064775862520741,0.19005511604970501,0.6061875781705303,0.6023707601331896,0.29892483447319296,5.488897308226554
0.5500393714755774,0.9211203511804342,0.06018486863467842,0.1889301654882729,0.6060934346169233,0.6020777113735676,0.29560985915200677,5.425676554441452
0.5480400061968601,0.9122397737069563,0.06003050777045163,0.18785696544430472,0.6071784496307373,0.6030518231969891,0.29134350236133,5.389099428147981
0.5440297118004631,0.9050346034414628,0.05958229380057139,0.18653595447540283,0.6068577994318569,0.6026785689241746,0.2860167912127324,5.37985908167035
0.5452857247420719,0.9030670932361058,0.05996317916682788,0.1855066554886954,0.6076739192008972,0.6032529371125358,0.28625899683208933,5.444887500717527
0.5434530418780115,0.9138361795081033,0.05983267548597521,0.18445699413617453,0.6064072300990423,0.6018585926956601,0.2851218685080301,5.625619006377679
0.5420381177116085,0.9219588315164721,0.05969541288308195,0.18386564544729284,0.6075019900863236,0.6028346499881229,0.28057823981760127,5.774811543859878
0.5412471929663106,0.9238310973895224,0.05966363739418356,0.18326537389504283,0.6076341161602422,0.6027983850554416,0.27743803694456765,5.822667770218431
0.5415571461885403,0.9312610030174255,0.05990684576905691,0.18211607711437422,0.6066934038431216,0.6016147518769289,0.274980322704042,5.918852785713653
0.5415559865534305,0.9283901229500771,0.06008490165695548,0.18104658238589763,0.6069491028785705,0.6018223613500595,0.272970656442478,5.914127989610036
0.5374067222199789,0.9216587528949831,0.05946712731951621,0.18060396393624747,0.6076545177436457,0.6025139093399048,0.26992228161570636,5.8631597059529
0.5361787463937487,0.9156381090482076,0.059264673807081725,0.18059070905049643,0.6078212843054817,0.6026052775837126,0.2681142182357063,5.83640129982479
0.5340922322384146,0.9091036208840304,0.05901541361628577,0.17999975591204886,0.6078058079231617,0.6025347571040309,0.2652263302211097,5.7911555360454
0.5315925431522456,0.9008217467503115,0.058759008534252644,0.17903849719600243,0.6081194877624512,0.6026840088042346,0.26267150610088646,5.714423088413297
0.5295670376883612,0.8926049298710294,0.05856715829835998,0.1781640930308236,0.6084669285350376,0.6029982460869683,0.26219632091424444,5.6340844768065
0.5291893145312434,0.8841389935949574,0.05862713775233082,0.1774264927143636,0.6086357495059138,0.6031188822310903,0.2690987793206165,5.550089868946352
0.5285722676743853,0.87569127691553,0.058616411257931524,0.17687380472396283,0.6088578244473072,0.603249229015188,0.26975316169653774,5.472427241345669
0.5265592075884342,0.8680427136520544,0.0582969068394353,0.17677777105321488,0.6089459831515948,0.6033242295185725,0.26732600259290634,5.399121102359559
0.5253223497040418,0.8598860234630351,0.05820858508956676,0.17607084372822118,0.6092105653821206,0.6034168357751808,0.2641010853209404,5.328115073596538
0.5233816111087799,0.8526120114326478,0.05796676151454449,0.17558104664087296,0.6095915341377258,0.6036775708198547,0.2626968249589913,5.267016976277033
0.5212869398734149,0.845692415447796,0.05767273720280797,0.17525052118535137,0.6097058221405628,0.6037290540395999,0.2617381544112828,5.201283798498266
0.5201424795847672,0.8385452095132607,0.05755520647821518,0.17481124544372925,0.6099181358630841,0.6037937116164428,0.2603614875213532,5.135471700475766
0.5189168200177966,0.8314178265490622,0.0574460524433064,0.17424051013757597,0.6103539433119431,0.60402468240486,0.25825141980226984,5.078243139404921
0.5175111034402141,0.8244784341918098,0.057347367621130414,0.1734269024045379,0.610471992580979,0.6039778413595976,0.25495636283296413,5.022927007925364
0.5161325525153767,0.8176598505540328,0.057171197100119156,0.17310537479140542,0.610720752586018,0.6041236953301863,0.2533165015732804,4.968669561545054
0.5162882192858628,0.811694717832974,0.057263461340750964,0.17270745603101595,0.6108551355344909,0.60429178497621,0.25473689751552653,4.920437712399733
0.5152978442217174,0.8054651837599905,0.05712947295161716,0.1725210113483563,0.6110260988536634,0.6043833546471178,0.253858535568527,4.864847648562047
0.5147362747069063,0.7991729933640053,0.05709613210939128,0.17215948706043177,0.6111139603729906,0.604333985468437,0.25339157250222366,4.815097950313284
0.5133635164317438,0.7935873482186916,0.056949206391128444,0.17166828326249528,0.6113985211162244,0.6046278264562962,0.25479778497060035,4.765983820298298
0.5125138526161511,0.7874711225430171,0.056910945537189644,0.1710481844842434,0.6115854700406392,0.604647566874822,0.25485481614540767,4.711890117989646
0.5121493618019292,0.7817783995729978,0.05686608201167623,0.17095287486177976,0.6117647944903765,0.6046949068053824,0.2556958582199917,4.662142565015887
0.5113623570049962,0.7761589005108802,0.056766688763614626,0.17076222959064669,0.6118925050381692,0.6047311598254789,0.2551450713148866,4.617711249859102
0.5102002407823291,0.7709980635415941,0.056649119785380744,0.17030552739188784,0.6121218469407823,0.6049248680235848,0.25457953406622424,4.576987193059669
0.5090829827822745,0.7657699538394809,0.05658212199341506,0.1695902559440583,0.6122136972844601,0.6049485551193357,0.2542111844912661,4.53791088083138
0.508061964236773,0.7613782460872943,0.05646024260383386,0.1693005140011127,0.6124423934863163,0.6051789788099435,0.25218482416774723,4.5012939526484566
0.5066107443787835,0.7569176003788457,0.05632576814880877,0.16865614034009702,0.6124617231614662,0.6050943271680311,0.2503951800023547,4.470645118843425
0.505677419811932,0.7524158091687444,0.056299933023861985,0.1678778263392733,0.6126724107941585,0.6052234066066458,0.24969246182239893,4.442002496316065
0.5043842463808901,0.7477498317466063,0.056190242114312505,0.16724279829684427,0.6127906380330815,0.6053418508347344,0.25141341116994154,4.401032743208549
0.5046887332978456,0.7430639189222584,0.056242694133433746,0.16723257303237915,0.6128965633502905,0.6053470796433048,0.2537007406598189,4.364078793548732
0.5046148019177573,0.7383173167705536,0.05632249696978501,0.16667982467583248,0.6130998364516667,0.6053947440215519,0.2521710812030233,4.330933884211949
0.5035983601086577,0.7339143937742206,0.056220594058993836,0.16627480047689358,0.6132333471741475,0.6054496177485291,0.25113762873659023,4.298964647340103
0.5024480438894696,0.7297513311107954,0.05612810059554047,0.16567944497283962,0.6133341689904531,0.6055169097251363,0.24984289074646768,4.267823817001449
0.5019663217133039,0.7258369624614716,0.05608153853514423,0.16547709509526212,0.6136947502828625,0.6058537421161181,0.25029006617208144,4.246425154546624
0.500000989114916,0.7225950815387674,0.05583614674774376,0.1649841131592119,0.6135396192202697,0.6056590193026775,0.2492809987679708,4.2394388771808895
0.49931238253911336,0.7200250399112701,0.05580634584029515,0.16447431216637293,0.6136820681889852,0.6057004515329997,0.2503247351425566,4.235731192959679
0.497888967002693,0.717116999783014,0.05562866145842954,0.16411700305577956,0.613729960824314,0.6057644290359396,0.250486257409748,4.2276972106151405
0.4961586134000258,0.715091402654524,0.0554357229115127,0.16354428086574976,0.6138916170442259,0.6058644574958009,0.24868842380869513,4.2275229524740405
0.49601691082502025,0.7131054195073935,0.0554891006113627,0.16308231221941802,0.614018732156509,0.6058802826282306,0.24689240083061448,4.236045713862802
0.49518202452719967,0.7113579285295704,0.05542571564452558,0.16262773575284814,0.6138651725612109,0.6056267226798625,0.247694101745842,4.243851975549625
0.49519461765885353,0.7094121992588043,0.055435023130849005,0.16258448390290142,0.6142117381095886,0.6059343978762627,0.2494059975678932,4.2457068329056105
0.493985476685159,0.7063878664263973,0.0553041972035979,0.16216029861459025,0.6142641629701779,0.6058696905771891,0.24943230481096137,4.228282477875306
0.49292154755534195,0.7026660144329071,0.05520635761502313,0.16168340695340458,0.6143929115155848,0.605922289737841,0.2490554663779118,4.195041536073375
0.49242937744381915,0.6989862897309912,0.05521159004195627,0.16115984230874533,0.6144508654812733,0.605871328388352,0.24862466061210473,4.168392623763487
0.49136266573553994,0.6954800046625591,0.05510450389591001,0.16073564759322576,0.6145574407918113,0.6059154910700661,0.24754326938611365,4.14506248230972
0.4905655036954319,0.692216871065252,0.05501221869798267,0.16049219650380753,0.6148216359755572,0.6061579697272357,0.24579465818547055,4.124659326497247
0.48928415359452715,0.6887490763220676,0.05489416987916758,0.15991913925769718,0.6148550850014354,0.6061309229495914,0.2441731965218815,4.098014662085578
0.4880211716410757,0.6853065915491389,0.05473729861022412,0.1595973850324236,0.6149142562657938,0.6061708015957098,0.24261609302960083,4.068905066027952
0.4869448871097781,0.6822694899006323,0.05463691119273955,0.15912342494861645,0.61511945318092,0.6063443076881495,0.2418504652221488,4.048023313848359
0.48729857333590476,0.6786646474613233,0.054784005068326265,0.15859454811623927,0.615146859308307,0.606150032429213,0.24211245752599947,4.0260381293430765
0.4868096970849567,0.6754525297217899,0.054735281690955165,0.15839801223741637,0.6152129934893714,0.6062491344081031,0.24291722711062333,3.997389385435317
0.48540945040000666,0.6722447924561553,0.05458279568087924,0.15791268155469998,0.6153686341348585,0.6063215988022941,0.24294079940187116,3.9688851594269936
